IDZC	NLOCALIDAD	
016	EL MANZANO
036	LOS PLACERES
054	VEGAS BLANCAS
901	INDETERMINADA
011	CHANLEO
038	LOS TOLDOS
043	PARQUE NACIONAL NAHUELBUTA
054	VEGAS BLANCAS
901	INDETERMINADA
024	LA ESPERANZA
027	LAS BANDURRIAS
032	LOS ALPES
901	INDETERMINADA
008	CERRO DE PIEDRA
009	CERRO NEGRO
013	COYANCO
014	EL ARENAL
017	EL MAQUI
025	LA FONTANA
027	LAS BANDURRIAS
039	MAITENREHUE
045	POCHOCOY
046	QUEBRADA HONDA
901	INDETERMINADA
039	MAITENREHUE
047	QUILLOTA
901	INDETERMINADA
006	BUTACO
007	CATRIMALAL
022	ITRAQUE
023	LA ARCADIA
033	LOS ALPES ORIENTE
040	MALLECO
052	SANTA RITA
901	INDETERMINADA
029	LOLENCO
002	ALBOYANCO
012	COLONIA MANUEL RODRGUEZ
029	LOLENCO
901	INDETERMINADA
001	
004	ANILEHUE
005	BUENOS AIRES
018	EL PARQUE
019	EL RECREO
021	EL VERGEL
029	LOLENCO
031	LOS LAMOS
041	MIRAFLORES
010	CHACAICO
042	NININCO
049	SAN JUAN
053	TRARULEMU
001	
002	
003	
004	
005	
006	
007	
051	SAN SEBASTIN
001	
002	
003	
999	
001	BAJO MALLECO
004	CHIGUAIHUE
016	LONCOMAHUIDA
901	INDETERMINADA
001	
002	
001	BAJO MALLECO
003	CEMENTERIO
006	COLLIPULLI
014	LA GRANJA
901	INDETERMINADA
001	
001	
002	
003	
004	
012	HUELEHUEICO
901	INDETERMINADA
014	LA GRANJA
023	NIZA
901	INDETERMINADA
011	ESPERANZA
018	MAICA
024	ANCO
002	CANAD
024	ANCO
025	PEMULEMU
901	INDETERMINADA
007	CURACO
901	INDETERMINADA
015	LA SUERTE
019	MAPUANCO
901	INDETERMINADA
013	LA CONQUISTA
027	SAN ANDRS
026	RESERVA FORESTAL MALLECO
901	INDETERMINADA
010	ENTRE ROS
022	NIBLINTO
002	CANAD
008	EL CATORCE
029	VIVA CHILE
999	
001	
002	
003	
014	FLOR DEL VALLE
035	RO BLANCO
037	RO NEGRO
043	SANTA FILOMENA
001	
002	
001	AERDROMO
017	LA ISLA
020	LA TABLA
033	RADALCO
034	RARIRRUCA
901	INDETERMINADA
012	DILLO
023	LOS LAURELES
026	LOS RAULES
049	ZAPADORES
901	INDETERMINADA
001	
002	
010	CRDOVA
018	LA JAULA
024	LOS NOGALES
032	PIDENCO
046	TROPEZN
901	INDETERMINADA
005	BUENA VISTA
008	COLLICO
013	EL INDIO
022	LOS COIHUES
025	LOS PRADOS
028	MANZANAR
047	VEGA LARGA
901	INDETERMINADA
004	BOCA NORTE
006	CAJN VERGARA
027	MALALCAHUELLO
015	HUEIVALES
016	HUEIVALES NORTE
021	LEFUCO
036	RO BLANCO SUR
901	INDETERMINADA
007	CAPTRN
008	COLLICO
015	HUEIVALES
003	ANTARO
009	COPN
029	MONTE VERDE
040	SAN NICOLS
041	SANTA ANA
042	SANTA EMA
044	SANTA JULIA
048	VENTRENCO
901	INDETERMINADA
999	
001	
001	ANCAPIANCUCHEO
007	CHOCOMBE
010	ERCILLA
011	ESTEFANA
018	PICHILEN
021	PINOLEO
022	PITRIQUEO
901	INDETERMINADA
012	HUEQUN
013	MALALCHE
015	PABLO NERUDA
021	PINOLEO
901	INDETERMINADA
001	
004	CHAMICHACO
016	PAILAHUEQUE
002	BUTACO
003	CHACAICO
004	CHAMICHACO
008	COLLICO
017	PANCHO CURAMIL
023	QUILACO
027	TEMOCUICUI
901	INDETERMINADA
005	CHEQUENCO
007	CHOCOMBE
014	NUPANGUE
019	PIDENCO
020	PIDIMA
024	RANKILKO
025	REQUN
026	SAN RAMN
028	TRICAUCO
999	
001	
001	ALASKA
003	BERNARDO ANCO
005	CHILPACO
008	DOS PINOS
012	LAGUNA JARA
017	LONQUIMAY
028	RUCAMANQUI
030	SIERRA NEVADA
003	BERNARDO ANCO
006	CONTRACO
014	LLANQUN
015	LOLCO
020	NITRITO
005	CHILPACO
026	RAHUE
027	RNQUIL
031	TROYO
901	INDETERMINADA
026	RAHUE
002	ALTO BIOBO
016	LOLN
019	MITRAUQUN
024	PICHIPEHUENCO
901	INDETERMINADA
013	LIUCURA
023	PEHUENCO
010	GUALLIPULLI
016	LOLN
021	PAULINO HUAIQUILLN
022	PEDREGOSO
025	QUINQUN
029	RUCAANCO
032	TUCAPEL
901	INDETERMINADA
004	CERRO REDONDO
007	CRUZACO
009	GALLETU
011	ICALMA
018	MARIMENUCO
025	QUINQUN
029	RUCAANCO
999	
001	
017	LOS SAUCES
020	NAPAIR
027	PUENTE REHUE
030	SABOYA
901	INDETERMINADA
011	GUADABA ARRIBA
019	NAHUELVE
021	NININCO
025	PIVADENCO
028	QUEUQUE
029	ROMULHUECO
041	SANTA EUGENIA
044	SANTA MAGDALENA
901	INDETERMINADA
014	LA TORRE
018	LOS YUYOS
026	PORVENIR
050	TRINTRE
901	INDETERMINADA
022	NUPANGUI
024	PELEHUITO
031	SAN CARLITOS
046	SAUCE HUACHO
047	SAUCE HUACHO RINCN
901	INDETERMINADA
032	SAN FRANCISCO
045	SANTA ROSA
901	INDETERMINADA
016	LOS GUINDOS
034	SAN IGNACIO
045	SANTA ROSA
901	INDETERMINADA
003	CENTENARIO
013	HUITRANLEBU
015	LAS ROSAS
016	LOS GUINDOS
010	GUADABA
036	SAN JOS
038	SAN RAMN
039	SAN VICENTE
044	SANTA MAGDALENA
901	INDETERMINADA
001	
001	ARQUENCO
010	GUADABA
012	GUADABA CENTRAL
028	QUEUQUE
049	TRES ESQUINAS
901	INDETERMINADA
999	
001	
013	BUTARRINCN
019	CHANCO
034	EL MAITN
039	EL PERAL
075	RUCALLECO
078	SAN GERARDO
082	TRANAQUEPE
901	INDETERMINADA
021	COLLINQUE
042	HUEICO
069	QUETRAHUE
071	RANQUILCO
084	TROMN
901	INDETERMINADA
029	DIVULCO
035	EL MAITN ORIENTE
050	LIUCURA
056	LUMAQUINA
063	PANTANO
073	REICO
901	INDETERMINADA
018	CERRO PARTIDO
019	CHANCO
022	COLLIPULLI
028	DIDAICO
036	EL MEMBRILLO
037	EL NATRAL
052	LOLENCO PELLAHUN
061	PALO BLANCO
074	REICO PELLAHUN
901	INDETERMINADA
001	ALTO CALBUCO
003	ALTO COMUDES
006	ALTO PICHI
008	ARCORIS
014	CALBUCO
023	COMUDES
024	CORDN ESQUILLUCO
038	EL OLVIDO
043	LA AURORA
051	LOLENCO
059	MONTE REDONDO
064	PICHIPELLAHUN
065	PICHULMN
068	QUEBRADA HONDA
070	QUILAQUEO
072	RAPANILAHUE
077	RUCATRARO
901	INDETERMINADA
020	CHANCO SUR
030	EL CHILCO
057	MADIHUE
901	INDETERMINADA
027	CURILEBU
038	EL OLVIDO
040	ESQUILLUCO
047	LAS LUMAS
083	TREINTA GANCHOS
901	INDETERMINADA
004	ALTO LIUCURA
009	BAJO LIUCURA
016	CALCOI SUR
058	MANZANAR
901	INDETERMINADA
007	ALTO RELN
010	BAJO RELN
046	LAS CARPAS
053	LOS LAURELES
062	PALO DE RUEDA
901	INDETERMINADA
001	
012	BOYECO
017	CAPITN PASTENE
033	EL LINGUE BAJO
049	LAS TOSCAS
060	ANCOPULLI
067	PILILMAPU
901	INDETERMINADA
999	
001	
003	BOYECO
006	CERRO ALTO
025	PAILN
040	VILUCO
901	INDETERMINADA
001	
002	
004	BOYONCO
007	CHACAYAL
022	LOS TILOS
025	PAILN
033	PUNTN
040	VILUCO
901	INDETERMINADA
004	BOYONCO
007	CHACAYAL
010	CUARTEL QUEMADO
011	EL LINGUE
012	EL VALLE
015	HUITRANLEBU
016	IPINCO
017	ISLA CATRILEO
019	LA ISLA
021	LONCOYN
022	LOS TILOS
035	QUILACO
036	REMEHUEICO
005	CAUPOLICN
009	COYANCAHUN
013	GUADABA
014	HUENOCOLLE
024	NILHUE
029	PELLAHUENCO
030	PERALES DE DEUCO
038	TRANAMN
001	AGUA SANTA
018	JUNTA DE LAS AGUAS
031	PICHIHUENOCOLLE
032	PINGUIDAHUE
901	INDETERMINADA
023	MANZANAL
027	PALO VENTANA
028	PANGUECO
901	INDETERMINADA
999	
001	
002	
007	EL LABRADOR
013	RENACER DE CHILE
014	RENAICO
015	REN SCHNEIDER
002	CASABLANCA
003	COLHUE
009	LOS MAQUIS
011	PARRONAL
016	ROBLERA
017	SAN GABRIEL
018	SAN MIGUEL
020	SANTA ROSA
021	SANTA VICTORIA
024	VENECIA
901	INDETERMINADA
001	
001	CAMPANARIO
006	EL JAPN
008	HUELEHUEICO
010	MANZANARES
019	SANTA ELENA
022	TIJERAL
901	INDETERMINADA
023	TOLPN
901	INDETERMINADA
999	
001	
002	
001	
025	EL VALLE
001	
001	
005	BAJO HUIILHUE
901	INDETERMINADA
001	
036	LAS VIAS
901	INDETERMINADA
001	
019	EL CASTILLO
901	INDETERMINADA
023	EL PRADO
031	LA PROVIDENCIA
035	LAS VEGAS
038	LO MOSQUERA
048	QUICHAMAHUIDA
055	SAN JOS
058	SANTA CATALINA
064	SANTA JULIA
901	INDETERMINADA
006	BARTOLO PITRIHUEN
009	CHANCO MARIGUALA
028	LA COLMENA
037	LICURA
053	REDUCCIN CONTRERAS
901	INDETERMINADA
010	CHUFQUN
011	CHUFQUN SUR
027	LA ALIANZA
042	MOLCO
049	QUILACO
051	QUINO
052	RAYO DE SOL
060	SANTA CECILIA
068	TERPELLE
002	ALTO HUIILHUE
014	COLPI
017	DIDAICO
018	EL AVELLANO
034	LAS HORTENSIAS
045	NANCAHUE
062	SANTA ELENA
067	TEMULEMU
901	INDETERMINADA
007	BELLAVISTA
021	EL MIRADOR
041	MALALHUE
044	NAHUELVN
062	SANTA ELENA
063	SANTA FANNY
901	INDETERMINADA
004	ANTOFAGASTA
026	GUINDO GRANDE
032	LA UNIN
050	QUILQUN
057	SANTA ANA
073	TRIGAL
901	INDETERMINADA
047	QUECHEREGUAS
048	QUICHAMAHUIDA
003	ANIIR
015	COMUNIDAD ANIIR
047	QUECHEREGUAS
999	
001	
002	
001	
001	
073	SAN ELAS
001	
002	
031	HELVETIA
001	
002	
003	
004	
074	SAN ENRIQUE
092	VICTORIA
901	INDETERMINADA
009	COLO
013	DUMO
035	INSPECTOR FERNNDEZ
050	MALALCHE
072	SAN DIEGO
088	SANTO DOMINGO
901	INDETERMINADA
009	COLO
038	LA SELVA
042	LAS MARIPOSAS
050	MALALCHE
057	ONTARIO
069	RO DE LA PLATA
070	ROSARIO
003	BERNARDO OHIGGINS
033	HUENCHN
047	LOS PLACERES
076	SAN GREGORIO
901	INDETERMINADA
010	COLONIA PEHUENCO
059	PEHUENCO CHICO
071	SAN ANTONIO
075	SAN FRANCISCO
080	SAN VICENTE
093	VILLA CAUTN
901	INDETERMINADA
002	BAJO QUINO
006	CALIFORNIA
010	COLONIA PEHUENCO
034	HUILLINLEBU
038	LA SELVA
044	LAS PIEDRAS
047	LOS PLACERES
056	MIRAFLORES
067	QUINO NORTE
068	REDUCCIN SNCHEZ
087	SANTA TERESA
004	BUCHACURA
037	LA RESERVA
045	LLALLACURA
089	SELVA OSCURA
901	INDETERMINADA
001	ARCO PONIENTE
011	CONQUEGUA
024	EL MOLINO ORIENTE
029	GRANEROS
058	PAILAHUEQUE
064	QUEIPUL
068	REDUCCIN SNCHEZ
079	SAN PEDRO
081	SANTA ANA
086	SANTA ROSA
091	TRANGOL
901	INDETERMINADA
012	CULLINCO
023	EL MOLINO
032	HUENCHULAO
040	LAS CARDAS
085	SANTA MARA
091	TRANGOL
901	INDETERMINADA
023	EL MOLINO
049	MAITENCO SUR
061	PICHOY
063	PA
901	INDETERMINADA
005	BUENA VISTA
008	CHAVOL
018	EL COLONO
030	GUADACO
060	PELN MAPU
064	QUEIPUL
066	QUINO
901	INDETERMINADA
019	EL DESIERTO
020	EL MAITN
021	EL MAITN NORTE
022	EL MAITN SUR
051	MANZANACO
054	MARA YOLANDA
062	PINOLEO
064	QUEIPUL
077	SAN LUIS
085	SANTA MARA
001	
031	HELVETIA
048	MAITENCO
053	MARA ESTER
065	QUILAPN
901	INDETERMINADA
041	LAS LILAS
090	TOQUIHUE
901	INDETERMINADA
017	EL CIELO
036	LA ESTRELLA
046	LOS AROMOS CAPRERA
078	SAN MIGUEL
901	INDETERMINADA
999	
001	
002	
001	
002	
003	
004	
005	
001	
002	
003	
004	
005	
006	
007	
008	
009	
010	
011	
012	
013	
014	
015	
016	
017	
002	ALTO BONITO
011	CHINQUIHUE
019	COSTA TENGLO ALTO
001	
002	
003	
010	CHINCHN
001	
002	
003	
004	
001	
002	
003	
004	
005	
006	
007	
008	
009	
010	
003	ALTO LA PALOMA
008	CHAMIZA
013	COIHUN
029	LA VARA
039	PELLUCO
001	
002	
003	
004	
005	
006	
007	
008	
009	
010	
011	
012	
013	
014	
014	COLONIA ALERCE
021	ENTRE ROS
028	LA POZA
029	LA VARA
036	METREQUN
045	RO CHICO
050	TRES PUENTES
016	COLONIA LAS MARCAS
017	COLONIA LAS QUEMADAS
018	CORRENTOSO
030	LAGO CHAPO
034	LAUCA
042	POLINCAY
045	RO CHICO
004	AUTOM
008	CHAMIZA
037	METRI
040	PICHIQUILLAIPE
041	PIEDRA AZUL
044	QUILLAIPE
005	CALETA GUTIRREZ
007	CHAICA
026	LA ARENA
030	LAGO CHAPO
035	LENCA
037	METRI
051	YERBAS BUENAS
901	INDETERMINADA
025	ISLA TENGLO
024	ISLA MAILLN
001	
022	HUELMO
023	ILQUE
027	LA GOLETA
049	TRAPN
009	CHAQUEIHUA
015	COLONIA EL GATO
027	LA GOLETA
038	MONTE VERDE
046	SALTO CHICO
047	SALTO GRANDE
049	TRAPN
001	
002	
003	
004	
005	
002	ALTO BONITO
006	CARDONAL BAJO
020	EL TEPUAL
031	LAGUNITAS
033	LAS QUEMAS
049	TRAPN
901	INDETERMINADA
001	
002	
003	
004	
005	
006	
006	CARDONAL BAJO
010	CHINCHN
020	EL TEPUAL
031	LAGUNITAS
032	LAS LOMAS
033	LAS QUEMAS
001	
002	
003	
004	
005	
006	
029	LA VARA
001	
002	
003	
004	
999	
001	ABTAO
004	AVELLANAL
008	CHAYAHU
017	GUAPI ABTAO
033	PARGUA
037	QUILQUE
001	ABTAO
002	AGUANTAO
003	AUCHA
004	AVELLANAL
010	COLACO
013	EL DAO
002	AGUANTAO
010	COLACO
011	CRUCE CRDENAS
016	EL TAMBOR
018	GUAYN
034	PEASM
901	INDETERMINADA
014	EL ESPINO
016	EL TAMBOR
019	HUITO
028	LA CAMPANA
029	LA FISCA
035	PUTENO
043	YALE
901	INDETERMINADA
001	
002	
012	DAITAO
019	HUITO
042	SAN RAFAEL
043	YALE
015	EL ROSARIO
019	HUITO
027	ISLA TAUTIL
038	RULO
039	SAN AGUSTN
022	ISLA GUAR
022	ISLA GUAR
022	ISLA GUAR
023	ISLA PULUQUI
023	ISLA PULUQUI
023	ISLA PULUQUI
023	ISLA PULUQUI
001	
002	
901	INDETERMINADA
006	CAICAN
005	BAJO LAMI
009	CHUYEGUA
030	LLACO ALTO
031	LLACO BAJO
036	QUIGUA
040	SAN ANTONIO
041	SAN JOS
024	ISLA QUENU
021	ISLA CHIDGUAPI
026	ISLA TABN
025	ISLA QUEULLN
999	
003	COCHAM
004	EL VALLE
008	POCOIHUN
009	PUCHEHUN
007	PASO EL LEN
014	VALLE EL FRO
001	ALTO PUELO
002	CASCAJAL
006	LLANADA GRANDE
008	POCOIHUN
009	PUCHEHUN
010	PUELO BAJO
011	SAN LUIS
901	INDETERMINADA
006	LLANADA GRANDE
012	SEGUNDO CORRAL
005	LLAGUEPE
013	SOTOM
015	YATES
999	
001	
002	
006	CAMINO A TEGUALDA
007	CAUCAU
009	COLLIHUINCO GRANDE
012	EL JARDN
014	EL MEL
015	EL MIRADOR
016	EL PARIO
018	FRESIA
020	LA ARAA
024	LAS BEATAS
025	LAS CAULLES
029	LAS RACES
038	MONTE VERDE
040	PALO SANTO
041	PARGA
042	PASO EL LEN
047	POLIZONES
052	SAN NICOLS
053	SANTA MARA
901	INDETERMINADA
017	EL REPIL
021	LA ESPERANZA
032	LLICO BAJO
033	LOS CAONES
035	MARILN
044	PEUCHN
048	PUNTA CAPITANES
901	INDETERMINADA
002	AGUAS BUENAS
003	ALTO BONITO
019	HUEMPELEO
023	LA VEGA
036	MAULE
037	MAULE BAJO
045	PICHIMAULE
055	TEGUALDA
901	INDETERMINADA
001	AGUA FRA
008	COIHUERA
010	EL CAAL
022	LA ISLA
024	LAS BEATAS
029	LAS RACES
047	POLIZONES
054	SANTA MARA SUR
004	AMANCAYES
030	LNEA SIN NOMBRE
041	PARGA
046	PICHIPARGA
013	EL MAO
026	LAS CRUCES
027	LAS CUYAS
028	LAS NALCAS
031	LLICO ALTO
033	LOS CAONES
043	PATO LLICO
049	RINCONADA
050	RO BLANCO
056	TRAIGUN
057	TROMPETILLA
901	INDETERMINADA
999	
001	
002	
003	
004	
009	EL BURRO
010	FRUTILLAR
013	LNEA PANTANOSA
019	PANAMERICANA SUR
023	PICHILPEZ
024	PLAYA MAQUI
025	PUNTA LARGA
026	QUEBRADA HONDA
030	VILLA ALEGRE
001	BALMACEDA LA JUNTA
003	CASA QUEMADA
005	CENTINELA LA GUACHA
012	LA JUNTA
016	LOS PINOS
017	LOS RADALES
018	MACAL
020	PARAGUAY
021	PEDERNAL ALTO
022	PEDERNAL BAJO
028	RETAMO
002	CANCHA RAYADA
004	CASMA
006	COLONIA COPIHUE
007	COLONIA LA RADIO
008	COLONIA SAN MARTN
011	LA GUACHA
014	LOMA LA PIEDRA
029	TRAILN
030	VILLA ALEGRE
008	COLONIA SAN MARTN
013	LNEA PANTANOSA
015	LOS BAJOS
027	QUILANTO
999	
001	
002	
001	BELLAVISTA
004	CAITAS
005	CARACOL
024	LA COLONIA
025	LA PALOMA
029	LOS MUERMOS
033	MILLARAY
036	PARAGUAY CHICO
038	PLANCHADO LOS INDIOS
044	SANTA AMANDA
034	OSTIONES
036	PARAGUAY CHICO
037	PARAGUAY CHICO EL GATO
003	CANELOS
005	CARACOL
008	CHELLES
034	OSTIONES
038	PLANCHADO LOS INDIOS
009	CORDILLERA VIEJA
014	EL PESCADO
016	EL TRAIGUN
018	ESPERANZA
022	GUAGUAR
028	LLICO BAJO
041	RINCN NIMA
047	YERBAS BUENAS
017	ENTRE ROS
033	MILLARAY
041	RINCN NIMA
043	SAN CARLOS
004	CAITAS
013	EL LAUREL
025	LA PALOMA
042	RO FRO
002	BOQUI NEGRO
005	CARACOL
010	CUESTA LA VACA
011	CULULIL
012	CUMBRE ALTA
015	EL ROBLE
023	GUAUTRUNES
031	MAO BAJO
032	MAO CULULIL
039	POTRERO DEL NORTE
001	BELLAVISTA
006	CARACOL ALTO
007	CHAQUIHUN
009	CORDILLERA VIEJA
019	ESTAQUILLA
020	ESTAQUILLA ALTO
021	ESTAQUILLA BAJO
026	LA PALOMA CHAQUIHUN
027	LA PAMPINA
030	LOS PIQUES
035	PALIHUE
040	QUILLAGUA
045	TAMBOR ALTO
046	TAMBOR BAJO
999	
001	
002	
003	
003	COLEGUAL CHICO
004	COLEGUAL CHICO NORTE
012	LA CRUZADA
017	LLANQUIHUE
019	LOS PELLINES
020	PICHILAGUNA
021	TOTORAL
001	
002	
014	LNEA NUEVA
017	LLANQUIHUE
003	COLEGUAL CHICO
005	COLEGUAL GRANDE
009	COLONIA LOS INDIOS
010	EL MECHAI
011	ESPERANZA
015	LNEA SIN NOMBRE
016	LNEA SOLAR
018	LONCOTORO
001	COLEGUAL AGUA FRA
002	COLEGUAL CAAL
005	COLEGUAL GRANDE
006	COLEGUAL MACAL
007	COLEGUAL SAN JUAN
008	COLEGUAL SAN JUAN MACAL
011	ESPERANZA
013	LNEA BALMACEDA
015	LNEA SIN NOMBRE
999	
001	
001	AMORTAJADO
007	CHILCAS
017	HUICHAMILLA
022	MAULLN
025	PAJONAL
027	PANGAL
016	GUAPACHE
019	LA POZA
031	PUERTO GODOY
033	QUENUIR
006	CHANHU
009	COYAM
011	CUMBRE DEL BARRO
013	EL HABAL
018	LA PASADA
021	LOLCURA
014	EL JARDN
015	EL LLOLLE
023	MISQUIHU
024	OLMOPULLI
030	PUELPN
032	PUPALGUN
024	OLMOPULLI
026	PANAMERICANA GUAYN
029	PEOL
005	CARIQUILDA
007	CHILCAS
008	CHUYAQUN
010	CRUCE MAULLN
012	EL AVELLANAL
034	TRES CUMBRES
001	
001	AMORTAJADO
002	ASTILLEROS
003	CADIQUN
004	CARELMAPU
007	CHILCAS
020	LENQUI
028	PEIME
999	
001	
002	
003	
004	
005	
006	
007	
013	LA LAJA
015	LAS LOMAS
020	LNEA NUEVA
030	PUERTO VARAS
037	RUTA CINCO SUR
001	
002	CALABOZO
017	LAS VEGAS
018	LNEA CRUZADA
024	NUEVA BRAUNAU
001	BALMACEDA
009	EL MAITN
019	LNEA ERRZURIZ
025	PARAGUAY GRANDE
039	SANTA MARA
009	EL MAITN
038	SANTA BRBARA
039	SANTA MARA
001	
002	
003	CAMINO ALERCE
005	COLONIA RO SUR
012	LA FBRICA
013	LA LAJA
014	LA POZA
029	PUERTO ROSALES
030	PUERTO VARAS
040	TRES PUENTES
014	LA POZA
022	LOS RISCOS
028	PLAYA VENADO
033	RO PESCADO
034	RO SUR
004	CAYETU
006	COSTA NORTE
007	COSTA SUR
008	EL ABRA
010	ENSENADA
011	HUEO HUEO
026	PETROHU
004	CAYETU
006	COSTA NORTE
007	COSTA SUR
027	PEULLA
035	RIVERA ESTE
042	VALLE ESPERANZA
901	INDETERMINADA
004	CAYETU
016	LAS TERMAS
021	LOS LADRILLOS
031	RALN
032	RALN EL ESTE
036	ROLLIZOS
999	
001	
002	
003	
004	
005	
006	
007	
008	
013	LA CHACRA
033	TEN TEN
001	
002	
009	GAMBOA
017	LLICALDAD
019	NERCN
001	
002	
005	COIHUINCO
013	LA CHACRA
016	LLAU LLAO
021	PID PID
033	TEN TEN
016	LLAU LLAO
021	PID PID
022	PIRUQUINA
023	PUACURA
024	PUTEMN
001	ASTILLERO
023	PUACURA
028	QUILQUICO
030	SAN JOS
034	TEY
006	COICO
007	CURAHUE
008	DUCN
011	HUEICO
025	PUYN
026	PUYAO
027	QUELQUEL
029	RILN
901	INDETERMINADA
004	CHELN BAJO
010	HUECHU CHELN
002	CAMAHUE
018	LOS NGELES
020	PELDEHUE
031	SAN MIGUEL
007	CURAHUE
008	DUCN
012	HUENUCO
014	LA ESTANCIA
015	LINGUE
025	PUYN
035	YUTUY
022	PIRUQUINA
032	SAN PEDRO
999	
001	
002	
003	
004	
001	
002	
003	
004	
005	
006	
011	CARACOLES
041	LAJAS BLANCAS
044	LECHAGUA
051	MECHAICO
070	PUPELDE
071	PUPELDE BAJO
029	CURAM
052	MUTRICO
072	PURRANQU
080	SAN JUAN
901	INDETERMINADA
008	BUTAMANGA
013	CAULN
014	CAULN BAJO
038	HUICHA
059	PUGUEN
077	RECTA CHACAO
079	SAN ANTONIO DE HUELDN
081	SENDA CHACAO
087	TEPUAL
008	BUTAMANGA
013	CAULN
016	CHACAO
017	CHACAO VIEJO
034	ESTERO HUEIHUE
049	MANAO
058	PUERTO ELVIRA
061	PULELO
066	PUNTA CHILN
073	PUTIQUE
088	TRES CRUCES
003	ALTO LAMECURA
022	CHOROIHUE
027	COIMO
031	DOCA
033	EL QUILAR
034	ESTERO HUEIHUE
037	HUELDN
039	HUILLINCO
040	HUILQUECO
042	LAPAHUE
043	LECAM
045	LINAO
046	LLANCO
048	LOS MAOS
063	PUMANZANO
079	SAN ANTONIO DE HUELDN
080	SAN JUAN
081	SENDA CHACAO
001	AGUAS BUENAS
019	CHAQUIGUAL
026	COLONIA DEGA
030	DEGA
047	LONCOMILLA
083	TAIQUEMO
084	TANTAUCO
901	INDETERMINADA
007	BUTALCURA
021	CHEPU
030	DEGA
068	PUNTRA
006	BELBN
024	COGOM
025	COIPOM
028	COQUIAO
054	PALOMAR
068	PUNTRA
075	QUICHITU
078	SAN ANTONIO
084	TANTAUCO
005	AUCACO
010	CALLE
023	COCOTU
025	COIPOM
032	DUHATAO
041	LAJAS BLANCAS
044	LECHAGUA
050	MAR BRAVA
051	MECHAICO
055	PAULDEO
056	PILLUCO
064	PUMILLAHUE
069	PUIHUIL
074	QUETALMAHUE
076	QUILO
078	SAN ANTONIO
082	TAIGUN
085	TAULN
086	TEGUACO
002	AHUI
010	CALLE
012	CATRUMN
015	CAYUCN
018	CHAICURA
020	CHAUMN
035	GUABN
036	GUAPILACUY
050	MAR BRAVA
053	NAL
060	PULALUN
062	PULLIHUE
065	PUNTA ARENAS
067	PUNTA CORONA
089	YUSTE
999	
001	
002	
005	CHONCHI
014	HUICHA
016	HUITAUQUE
022	NOTUCO
029	PUCATU
028	PINDACO
029	PUCATU
035	QUITRIPULLI
038	TARA
042	TEUPA
039	TARAHUN
041	TERAO
901	INDETERMINADA
019	MIRAFLORES
021	NATRI
030	PLPITO
040	TEPUHUEICO
901	INDETERMINADA
002	CAHUALA
015	HUILLINCO
033	QUILIPULLI
038	TARA
044	TRAINEL
009	CUCAO
017	LEUQUETRO
036	RAHUE
901	INDETERMINADA
004	CHANQUN
007	COLECOLE
012	HUELDE
013	HUENTEMO
018	MELLEICO
023	NOTU
024	PALIHUE
031	QUIAO
901	INDETERMINADA
001	ALCALDEO DE RAUCO
003	CANN
020	NALHUITAD
034	QUINCHED
037	RAUCO
010	CURACO DE VILUPULLI
011	DICHAM
016	HUITAUQUE
022	NOTUCO
025	PETANES
027	PINDA
045	VILUPULLI
999	
001	
002	CHULLEC
003	CURACO
007	HUENAO
008	HUYAR ALTO
009	HUYAR BAJO
010	LA PLANCHADA
013	QUETRO
015	TOLQUN
001	
005	DIAN
006	EL PASAJE
008	HUYAR ALTO
009	HUYAR BAJO
013	QUETRO
014	SAN JAVIER
901	INDETERMINADA
009	HUYAR BAJO
011	LOS PALQUIS
012	PALQUI
015	TOLQUN
999	
001	
002	
001	ASTILLERO
009	DALCAHUE
013	MOCOPULLI
014	IUCHO
015	PINDAPULLI
018	PUNAHUEL
020	PUPETRA
027	TEGUEL
003	BUTALCURA BAJO
005	CARIHUEICO
011	LAS COMPUERTAS
013	MOCOPULLI
015	PINDAPULLI
901	INDETERMINADA
002	BUTALCURA ALTO
003	BUTALCURA BAJO
019	PUNTRA
025	TAIQUEMO
026	TEGUACO
004	CALN
008	COLEGUAL
010	DALLICO
017	PUCHAURN
023	SAN JUAN
006	CHIQUEMPULLI
007	CHOVI
012	LAS QUEMAS
020	PUPETRA
021	QUETALCO
022	QUIQUEL
026	TEGUACO
027	TEGUEL
028	TENAN
029	TOCOIHUE
999	
005	LINCAY
006	LIUCURA
008	PUQUELDN
009	SAN AGUSTN
001	ALDACHILDO
003	DETIF
006	LIUCURA
007	PUCHILCO
009	SAN AGUSTN
002	CHULCHUY
004	ICHUAC
005	LINCAY
008	PUQUELDN
003	DETIF
001	
001	AITUY
012	ISLA ACUY
017	PIOPO
019	QUEILN
002	ALQUI
901	INDETERMINADA
014	NEPU
020	SAN JOS
022	TRANQUI
009	CONTUY
010	DETICO
021	SAN MIGUEL
001	AITUY
003	ANI ALTO
004	ANI BAJO
005	APECHE
009	CONTUY
013	LELBN
017	PIOPO
005	APECHE
006	APECHE ALTO
007	AULEN
011	DAZ LIRA
015	PAILDAD
016	PILQUE
018	PUREO
999	
001	
002	
003	
004	
005	
011	COINCO
024	LAS ANTENAS
025	LONGITUDINAL SUR
027	OQUELDN
030	PROLONGACIN GMEZ GARCA
031	PROLONGACIN PASAJE  ALBERTO VANZ
033	QUELLN
034	QUELLN VIEJO
035	QUILA QUEMADA
038	SAN ANTONIO
